recvcpu,seq,origseq,latency,sendtime,recvtime,dest,responder,outttl,recvttl,sport,dport,protocol,outipid,inipid
7,5252,12745,11689474,5655116782324,5655128471798,10.10.4.2,10.10.3.2,2,63,34012,5020,6,18738,18738
7,5254,20884,11338731,5655136956932,5655148295663,10.10.4.2,10.10.3.2,2,63,34012,5020,6,20358,20358
7,5256,2395,11567596,5655158736863,5655170304459,10.10.4.2,10.10.3.2,2,63,34012,5020,6,22113,22113
7,5258,10534,11557388,5655178778994,5655190336382,10.10.4.2,10.10.3.2,2,63,34012,5020,6,23733,23733
7,5260,57836,11554431,5655200554018,5655212108449,10.10.4.2,10.10.3.2,2,63,34012,5020,6,25488,25488
7,5262,440,11501106,5655220592505,5655232093611,10.10.4.2,10.10.3.2,2,63,34012,5020,6,27108,27108
7,5264,8579,11586484,5655240657339,5655252243823,10.10.4.2,10.10.3.2,2,63,34012,5020,6,28728,28728
7,5266,16718,11459586,5655260798415,5655272258001,10.10.4.2,10.10.3.2,2,63,34012,5020,6,30348,30348
7,5268,24857,11546293,5655280904615,5655292450908,10.10.4.2,10.10.3.2,2,63,34012,5020,6,31968,31968
7,5270,33252,11635067,5655300971664,5655312606731,10.10.4.2,10.10.3.2,2,63,34012,5020,6,33588,33588
7,5272,41391,11589690,5655321076383,5655332666073,10.10.4.2,10.10.3.2,2,63,34012,5020,6,35208,35208
7,5274,49530,11635250,5655341321519,5655352956769,10.10.4.2,10.10.3.2,2,63,34012,5020,6,36828,36828
