recvcpu,seq,origseq,latency,sendtime,recvtime,dest,responder,outttl,recvttl,sport,dport,protocol,outipid,inipid
4,125,7393,709819,3375824782585,3375825492404,10.10.4.2,10.10.1.2,1,64,34004,5020,6,7766,7766
4,127,48323,953774,3375846779463,3375847733237,10.10.4.2,10.10.1.2,1,64,34004,5020,6,8666,8666
4,129,19625,659687,3375867507081,3375868166768,10.10.4.2,10.10.1.2,1,64,34004,5020,6,9476,9476
4,131,25741,390828,3375887795014,3375888185842,10.10.4.2,10.10.1.2,1,64,34004,5020,6,10331,10331
4,133,31857,852812,3375908796301,3375909649113,10.10.4.2,10.10.1.2,1,64,34004,5020,6,11186,11186
4,135,3159,753912,3375929330892,3375930084804,10.10.4.2,10.10.1.2,1,64,34004,5020,6,11996,11996
4,137,9275,736157,3375949976214,3375950712371,10.10.4.2,10.10.1.2,1,64,34004,5020,6,12851,12851
4,139,46112,847826,3375970134810,3375970982636,10.10.4.2,10.10.1.2,1,64,34004,5020,6,13661,13661
4,141,17414,843341,3375990591847,3375991435188,10.10.4.2,10.10.1.2,1,64,34004,5020,6,14471,14471
4,143,23786,795610,3376011601563,3376012397173,10.10.4.2,10.10.1.2,1,64,34004,5020,6,15326,15326
4,145,64716,835110,3376033564733,3376034399843,10.10.4.2,10.10.1.2,1,64,34004,5020,6,16226,16226
4,147,40111,803388,3376055027816,3376055831204,10.10.4.2,10.10.1.2,1,64,34004,5020,6,17126,17126
4,149,15506,871508,3376076694997,3376077566505,10.10.4.2,10.10.1.2,1,64,34004,5020,6,18026,18026
4,151,21622,846077,3376096788651,3376097634728,10.10.4.2,10.10.1.2,1,64,34004,5020,6,18881,18881
4,153,27738,629203,3376117282108,3376117911311,10.10.4.2,10.10.1.2,1,64,34004,5020,6,19736,19736
4,155,33854,852546,3376137738842,3376138591388,10.10.4.2,10.10.1.2,1,64,34004,5020,6,20591,20591
4,157,39970,620739,3376158421571,3376159042310,10.10.4.2,10.10.1.2,1,64,34004,5020,6,21446,21446
4,159,46086,759208,3376179345100,3376180104308,10.10.4.2,10.10.1.2,1,64,34004,5020,6,22301,22301
4,161,17644,755248,3376199915300,3376200670548,10.10.4.2,10.10.1.2,1,64,34004,5020,6,23111,23111
4,163,23760,913078,3376220806111,3376221719189,10.10.4.2,10.10.1.2,1,64,34004,5020,6,23966,23966
4,165,33969,532938,3376242676901,3376243209839,10.10.4.2,10.10.1.2,1,64,34004,5020,6,24911,24911
4,167,44178,368196,3376264785390,3376265153586,10.10.4.2,10.10.1.2,1,64,34004,5020,6,25856,25856
4,169,54387,763035,3376287435452,3376288198487,10.10.4.2,10.10.1.2,1,64,34004,5020,6,26801,26801
