recvcpu,seq,origseq,latency,sendtime,recvtime,dest,responder,outttl,recvttl,sport,dport,protocol,outipid,inipid
7,164,56696,11252356,2676949053321,2676960305677,10.10.4.2,10.10.3.2,2,63,34000,5020,6,37163,37163
7,166,64835,11201868,2676969199894,2676980401762,10.10.4.2,10.10.3.2,2,63,34000,5020,6,38783,38783
7,168,7439,11163838,2676989505071,2677000668909,10.10.4.2,10.10.3.2,2,63,34000,5020,6,40403,40403
7,170,15834,11095137,2677009633368,2677020728505,10.10.4.2,10.10.3.2,2,63,34000,5020,6,42023,42023
7,172,23973,11327773,2677029724531,2677041052304,10.10.4.2,10.10.3.2,2,63,34000,5020,6,43643,43643
7,174,32112,11124521,2677049802704,2677060927225,10.10.4.2,10.10.3.2,2,63,34000,5020,6,45263,45263
7,176,40251,11337782,2677069873139,2677081210921,10.10.4.2,10.10.3.2,2,63,34000,5020,6,46883,46883
7,178,48390,11311688,2677089945280,2677101256968,10.10.4.2,10.10.3.2,2,63,34000,5020,6,48503,48503
7,180,56785,11242859,2677109967326,2677121210185,10.10.4.2,10.10.3.2,2,63,34000,5020,6,50123,50123
7,182,64924,11212538,2677130141666,2677141354204,10.10.4.2,10.10.3.2,2,63,34000,5020,6,51743,51743
7,184,46435,11218277,2677151806258,2677163024535,10.10.4.2,10.10.3.2,2,63,34000,5020,6,53498,53498
7,186,27946,11155471,2677173493334,2677184648805,10.10.4.2,10.10.3.2,2,63,34000,5020,6,55253,55253
7,188,36341,11259905,2677193579780,2677204839685,10.10.4.2,10.10.3.2,2,63,34000,5020,6,56873,56873
7,190,44480,11212839,2677213595292,2677224808131,10.10.4.2,10.10.3.2,2,63,34000,5020,6,58493,58493
7,192,52619,11233734,2677233670553,2677244904287,10.10.4.2,10.10.3.2,2,63,34000,5020,6,60113,60113
7,194,60758,11201974,2677253886252,2677265088226,10.10.4.2,10.10.3.2,2,63,34000,5020,6,61733,61733
7,196,3362,11374917,2677274030759,2677285405676,10.10.4.2,10.10.3.2,2,63,34000,5020,6,63353,63353
7,198,50664,11388474,2677295708501,2677307096975,10.10.4.2,10.10.3.2,2,63,34000,5020,6,65108,65108
7,200,58803,11243129,2677315843016,2677327086145,10.10.4.2,10.10.3.2,2,63,34000,5020,6,1192,1192
7,202,1407,11385955,2677335888721,2677347274676,10.10.4.2,10.10.3.2,2,63,34000,5020,6,2812,2812
7,204,9546,11160086,2677356097693,2677367257779,10.10.4.2,10.10.3.2,2,63,34000,5020,6,4432,4432
7,206,17685,11161364,2677376177106,2677387338470,10.10.4.2,10.10.3.2,2,63,34000,5020,6,6052,6052
7,208,64987,11194806,2677397837146,2677409031952,10.10.4.2,10.10.3.2,2,63,34000,5020,6,7807,7807
7,210,46498,11280933,2677419520813,2677430801746,10.10.4.2,10.10.3.2,2,63,34000,5020,6,9562,9562
7,212,28009,11326650,2677441286404,2677452613054,10.10.4.2,10.10.3.2,2,63,34000,5020,6,11317,11317
7,214,9520,11280042,2677463021902,2677474301944,10.10.4.2,10.10.3.2,2,63,34000,5020,6,13072,13072
7,216,17915,11164354,2677483219447,2677494383801,10.10.4.2,10.10.3.2,2,63,34000,5020,6,14692,14692
7,218,26054,11295891,2677503286203,2677514582094,10.10.4.2,10.10.3.2,2,63,34000,5020,6,16312,16312
7,220,3472,11836867,2677523340109,2677535176976,10.10.4.2,10.10.3.2,2,63,34000,5020,6,17977,17977
7,222,42332,11301169,2677543412537,2677554713706,10.10.4.2,10.10.3.2,2,63,34000,5020,6,19552,19552
7,224,50471,11182956,2677563538154,2677574721110,10.10.4.2,10.10.3.2,2,63,34000,5020,6,21172,21172
7,226,32238,11343987,2677585179289,2677596523276,10.10.4.2,10.10.3.2,2,63,34000,5020,6,22927,22927
7,228,40377,11405890,2677605194771,2677616600661,10.10.4.2,10.10.3.2,2,63,34000,5020,6,24547,24547
7,230,48516,11273662,2677625303969,2677636577631,10.10.4.2,10.10.3.2,2,63,34000,5020,6,26167,26167
7,232,56655,11255862,2677645447577,2677656703439,10.10.4.2,10.10.3.2,2,63,34000,5020,6,27787,27787
